"No","Event ID","Date time","Latitude","Longitude","Magnitude","Mag Type","Depth (km)","Phase Count","Azimuth Gap","Location","Agency"
"16","bmg2026igcq","2026-04-28T04:26:08.7117Z","-9.094778060913086","127.1201629638672","4.519339178456418","M","10","21","84.220458984375","Timor Sea","BMKG"
"17","bmg2026ieot","2026-04-27T08:17:22.41394Z","-0.333854615688324","123.7346420288086","4.711317078672466","M","118","74","52.96572971343994","Minahassa Peninsula, Sulawesi","BMKG"
"18","bmg2026ieku","2026-04-27T06:17:26.399823Z","1.1811063289642334","126.54288482666016","4.3054846610936384","M","15","21","104.66904830932617","Northern Molucca Sea","BMKG"
"19","bmg2026idtu","2026-04-26T21:41:23.660052Z","1.1578863859176636","96.89350891113281","4.146937650168523","MLv","12","49","207.8212127685547","Off West Coast of Northern Sumatra","BMKG"
"20","bmg2026idaj","2026-04-26T11:52:26.597716Z","2.606924772262573","99.12815856933594","4.882944707821097","M","168","41","122.74705505371094","Northern Sumatra, Indonesia","BMKG"
"21","bmg2026icxo","2026-04-26T10:27:08.379731Z","5.05441427230835","127.40870666503906","4.553287546752501","M","82","17","193.07713317871094","Philippine Islands Region","BMKG"
"22","bmg2026icrv","2026-04-26T07:34:12.701508Z","-7.48703384399414","129.11862182617188","4.342612662026058","M","122","16","111.0546293258667","Banda Sea","BMKG"
"23","bmg2026icrk","2026-04-26T07:20:44.827634Z","2.4296483993530273","127.0844268798828","4.824180142595326","Mw(mB)","43","101","110.08563995361328","Northern Molucca Sea","BMKG"
"24","bmg2026icgs","2026-04-26T01:57:25.923627Z","-5.35146427154541","102.60570526123047","4.058143185605597","M","10","24","157.40484619140625","Southern Sumatra, Indonesia","BMKG"
"25","bmg2026icfz","2026-04-26T01:34:58.1738Z","-8.543135643005371","107.85327911376953","4.33080494289677","M","10","26","231.75328063964844","Java, Indonesia","BMKG"
"26","bmg2026icax","2026-04-25T23:01:03.699476Z","-5.356351375579834","103.58911895751953","4.436802634333751","M","18","24","149.13292694091797","Southern Sumatra, Indonesia","BMKG"
"27","bmg2026icaa","2026-04-25T22:34:07.870465Z","-2.3155548572540283","138.56248474121094","4.118518855774888","M","11","11","121.14799880981445","West Papua, Indonesia","BMKG"
"28","bmg2026ibvz","2026-04-25T20:31:42.637885Z","-0.41087663173675537","124.52349090576172","3.905030315589794","M","10","25","81.8917236328125","Southern Molucca Sea","BMKG"
"29","bmg2026ibvw","2026-04-25T20:28:23.244295Z","-4.742236137390137","136.83148193359375","4.252000829263957","M","46","18","167.59786987304688","West Papua Region, Indonesia","BMKG"
"30","bmg2026ibva","2026-04-25T20:02:47.014384Z","-2.43584942817688","138.56024169921875","4.3235513895312963","M","10","17","105.59738159179688","West Papua, Indonesia","BMKG"
"31","bmg2026ibuj","2026-04-25T19:42:53.65132Z","-2.4830009937286377","138.54971313476562","4.601850083017026","M","10","18","107.67931747436523","West Papua, Indonesia","BMKG"
"32","bmg2026ibqi","2026-04-25T17:40:25.163635Z","0.25543156266212463","125.93724060058594","4.3697328332405707","M","10","51","39.310821533203125","Northern Molucca Sea","BMKG"
"33","bmg2026iazk","2026-04-25T09:07:06.787463Z","-5.012454509735107","130.642822265625","5.141454214171712","mb","112","61","71.13548278808594","Banda Sea","BMKG"
"34","bmg2026iaqf","2026-04-25T04:28:35.311009Z","1.3329740762710571","126.3872299194336","4.097526574465456","M","33","24","105.4397964477539","Northern Molucca Sea","BMKG"
"35","bmg2026hzua","2026-04-24T17:15:31.381929Z","-7.61724853515625","127.87728118896484","4.2319541003560426","M","163","31","57.550048828125","Banda Sea","BMKG"
"36","bmg2026hzrw","2026-04-24T16:10:57.081186Z","-8.406606674194336","124.07237243652344","4.4181887349189486","MLv","164","27","88.50749206542969","Timor Region","BMKG"
"37","bmg2026hzdb","2026-04-24T08:41:38.383344Z","1.5173091888427734","126.63436889648438","4.539274012423713","M","10","83","101.66497802734375","Northern Molucca Sea","BMKG"
"38","bmg2026hzcr","2026-04-24T08:30:27.75775Z","-8.83736515045166","129.5537872314453","4.2565501303544595","M","141","16","94.92122268676758","Timor Sea","BMKG"
"39","bmg2026hyvg","2026-04-24T04:45:21.11814Z","1.2911620140075684","126.44996643066406","5.117332975757575","Mw","26","149","63.22779083251953","Northern Molucca Sea","BMKG"
"40","bmg2026hytp","2026-04-24T03:55:12.863603Z","1.5256296396255493","126.63426208496094","4.017057305092649","M","10","27","113.44760131835938","Northern Molucca Sea","BMKG"
"41","bmg2026hysd","2026-04-24T03:10:15.338383Z","-8.50809097290039","130.20631408691406","4.155872565698555","M","118","12","110.19285583496094","Tanimbar Islands Region, Indonesia","BMKG"
"42","bmg2026hyjd","2026-04-23T22:37:26.391949Z","-7.011806011199951","130.04579162597656","4.2301396128879674","M","170","12","119.86008763313293","Tanimbar Islands Region, Indonesia","BMKG"
"43","bmg2026hyii","2026-04-23T22:13:24.167683Z","-7.426711559295654","129.28196716308594","4.952962395529082","mb","142","188","55.87334442138672","Banda Sea","BMKG"
"44","bmg2026hyes","2026-04-23T20:24:09.734461Z","2.8951828479766846","128.042236328125","4.1647036848746506","M","166","26","176.51241302490234","Halmahera, Indonesia","BMKG"
"45","bmg2026hxxa","2026-04-23T16:30:23.926335Z","-9.084284782409668","110.26368713378906","4.4281431962568005","MLv","10","134","204.96471405029297","South of Java, Indonesia","BMKG"
"46","bmg2026hxsm","2026-04-23T14:12:41.063963Z","-6.516983985900879","130.59996032714844","4.366269382074031","MLv","95","30","79.76869201660156","Banda Sea","BMKG"
"47","bmg2026hxon","2026-04-23T12:13:09.840638Z","1.5439190864562988","126.5091094970703","4.112129489582209","M","10","22","124.35326385498047","Northern Molucca Sea","BMKG"
"48","bmg2026hwjp","2026-04-22T20:35:08.073255Z","-7.490126132965088","128.7301025390625","4.4140331488937834","M","157","32","85.98990631103516","Banda Sea","BMKG"
"49","bmg2026hwhh","2026-04-22T19:25:52.129699Z","-9.354264259338379","118.1353530883789","3.976464775178445","M","36","37","175.87791442871094","Sumbawa Region, Indonesia","BMKG"
"50","bmg2026hwez","2026-04-22T18:15:03.563835Z","-10.72160816192627","113.91666412353516","4.796060079415367","mb","10","126","208.15553283691406","South of Java, Indonesia","BMKG"
"51","bmg2026hvnj","2026-04-22T09:21:10.765111Z","-4.705249786376953","101.99549102783203","3.907429684055533","M","26","25","157.6530303955078","Southern Sumatra, Indonesia","BMKG"
"52","bmg2026hvkj","2026-04-22T07:50:18.395149Z","0.7925005555152893","96.90473175048828","4.403524348743609","M","32","34","212.0400848388672","Off West Coast of Northern Sumatra","BMKG"
"53","bmg2026hvfi","2026-04-22T05:17:58.123331Z","-4.654633522033691","102.17457580566406","4.504647025607365","M","10","24","138.74826049804688","Southern Sumatra, Indonesia","BMKG"
"54","bmg2026huox","2026-04-21T20:59:48.742855Z","-9.50125503540039","115.91654205322266","4.2288030738707247","M","80","36","200.26011657714844","South of Bali, Indonesia","BMKG"
"55","bmg2026htrg","2026-04-21T09:02:28.039531Z","1.3029873371124268","126.26050567626953","4.1873177808098205","M","24","16","106.2707290649414","Northern Molucca Sea","BMKG"
"56","bmg2026htgh","2026-04-21T03:30:44.031938Z","1.2135937213897705","126.503662109375","4.166871083263511","M","18","22","105.83836364746094","Northern Molucca Sea","BMKG"
"57","bmg2026htfv","2026-04-21T03:17:09.090303Z","-9.176201820373535","124.1633071899414","5.437609016146604","Mw","48","168","36.193031311035156","Timor Region","BMKG"
"58","bmg2026hszx","2026-04-21T00:17:42.069373Z","-3.277918338775635","126.99909210205078","4.755491289400182","M","10","64","61.36628913879395","Buru, Indonesia","BMKG"
"59","bmg2026hsug","2026-04-20T21:26:00.891865Z","-6.503326892852783","131.85479736328125","4.654749104555888","M","86","34","83.90715789794922","Tanimbar Islands Region, Indonesia","BMKG"
"60","bmg2026hssy","2026-04-20T20:46:11.836726Z","0.5909200310707092","122.2226104736328","4.2410152550254345","M","74","64","119.59783935546875","Minahassa Peninsula, Sulawesi","BMKG"
"61","bmg2026hssq","2026-04-20T20:36:15.229679Z","-7.71391773223877","127.7544708251953","4.1183998818357743","M","144","23","187.2149887084961","Banda Sea","BMKG"
"62","bmg2026hssb","2026-04-20T20:19:21.250039Z","-6.34438943862915","105.53580474853516","4.1328683398756665","M","10","30","104.09681701660156","Sunda Strait, Indonesia","BMKG"
"63","bmg2026hspa","2026-04-20T18:47:07.352045Z","-2.075575590133667","139.24942016601562","5.107558693480565","Mw","12","140","175.08700561523438","Near North Coast of West Papua","BMKG"
"64","bmg2026hsni","2026-04-20T17:55:32.652333Z","3.441654920578003","125.99288177490234","4.18336877547603","M","121","19","72.48860168457031","Talaud Islands, Indonesia","BMKG"
"65","bmg2026hrzy","2026-04-20T11:09:38.050678Z","1.3859578371047974","117.55207061767578","4.378304378038445","M","10","32","85.34095764160156","Borneo","BMKG"
"66","bmg2026hryd","2026-04-20T10:15:25.946703Z","-2.6273353099823","128.88291931152344","4.468561793267557","M","10","25","44.727569580078125","Ceram Sea","BMKG"
"67","bmg2026hrsc","2026-04-20T07:12:23.670909Z","0.7485000491142273","126.4984359741211","4.4667036879011475","M","10","18","63.44120788574219","Northern Molucca Sea","BMKG"
"68","bmg2026hroj","2026-04-20T05:19:36.619109Z","-8.089519500732422","124.32791137695312","4.770689093380183","Mw","180","212","21.081556752324104","Timor Region","BMKG"
"69","bmg2026hrob","2026-04-20T05:10:14.024655Z","0.4352109134197235","125.82913208007812","4.1360619695911973","M","10","13","160.79225158691406","Northern Molucca Sea","BMKG"
"70","bmg2026hrjs","2026-04-20T02:57:51.888222Z","1.2935980558395386","126.48025512695312","4.0887698423444947","M","10","28","100.2634048461914","Northern Molucca Sea","BMKG"
"71","bmg2026hraz","2026-04-19T22:33:46.681871Z","-5.364133834838867","127.3840789794922","4.1381644442242305","M","385","31","58.26861572265625","Banda Sea","BMKG"
"72","bmg2026hqyi","2026-04-19T21:12:56.296852Z","-6.916736602783203","128.0738067626953","4.271389292374537","M","273","28","127.76535606384277","Banda Sea","BMKG"
"73","bmg2026hqyb","2026-04-19T21:05:07.774567Z","-1.4118108749389648","123.52944946289062","4.2297891298905386","M","10","67","52.58282470703125","Sulawesi, Indonesia","BMKG"
"74","bmg2026hqtd","2026-04-19T18:35:44.977436Z","3.5668718814849854","126.79835510253906","4.600825807620858","MLv","25","50","138.1507568359375","Talaud Islands, Indonesia","BMKG"
"75","bmg2026hqdn","2026-04-19T10:41:57.392836Z","-6.096617221832275","127.67523956298828","4.537123156206707","M","395","27","96.66287231445312","Banda Sea","BMKG"
"76","bmg2026hpim","2026-04-19T00:04:17.745957Z","1.177416443824768","97.05638885498047","4.2450573562092835","M","15","23","211.13121032714844","Northern Sumatra, Indonesia","BMKG"
"77","bmg2026hpik","2026-04-19T00:01:50.491842Z","1.2416287660598755","97.05438232421875","4.2000618218138355","M","15","33","203.654296875","Northern Sumatra, Indonesia","BMKG"
"78","bmg2026hpdp","2026-04-18T21:37:00.635413Z","-2.3927488327026367","140.15274047851562","4.581132928436821","M","11","13","205.81243133544922","Near North Coast of West Papua","BMKG"
"79","bmg2026hpaq","2026-04-18T20:06:49.643393Z","1.0985028743743896","97.0106430053711","5.568626207211968","Mw","16","115","194.48794555664062","Northern Sumatra, Indonesia","BMKG"
"80","bmg2026holp","2026-04-18T12:30:51.857048Z","5.765678882598877","125.67758178710938","4.519682961279974","M","215","34","171.83647918701172","Mindanao, Philippines","BMKG"
"81","bmg2026hoit","2026-04-18T11:04:56.391027Z","0.2472468912601471","125.75658416748047","4.851326531665836","M","10","42","53.17529296875","Northern Molucca Sea","BMKG"
"82","bmg2026hohq","2026-04-18T10:31:12.897113Z","0.2481209337711334","125.87491607666016","4.0175118514731167","M","10","17","74.28338623046875","Northern Molucca Sea","BMKG"
"83","bmg2026hohk","2026-04-18T10:23:41.609988Z","0.2420584112405777","125.7901153564453","4.729224365604068","M","10","48","62.48205184936523","Northern Molucca Sea","BMKG"
"84","bmg2026hnvz","2026-04-18T04:37:15.904523Z","-5.190191268920898","130.04510498046875","4.916732038725626","M","206","53","164.3814468383789","Banda Sea","BMKG"
"85","bmg2026hnuy","2026-04-18T04:06:25.998611Z","1.3492331504821777","126.3646469116211","3.9982393545260555","M","26","35","101.01605987548828","Northern Molucca Sea","BMKG"
"86","bmg2026hnrg","2026-04-18T02:14:33.331794Z","1.3446625471115112","126.35706329345703","4.405251284301821","M","21","38","59.39615249633789","Northern Molucca Sea","BMKG"
"87","bmg2026hnlv","2026-04-17T23:29:35.828766Z","1.2825590372085571","126.33000946044922","4.759042203519796","MLv","22","13","122.29653930664062","Northern Molucca Sea","BMKG"
"88","bmg2026hnlt","2026-04-17T23:27:32.771786Z","1.2934755086898804","126.33209991455078","4.402583208434173","M","22","13","121.60357666015625","Northern Molucca Sea","BMKG"
"89","bmg2026hnlo","2026-04-17T23:21:27.40684Z","-0.09415411949157715","123.9283447265625","5.117220890686966","Mw","108","245","49.86495637893677","Minahassa Peninsula, Sulawesi","BMKG"
"90","bmg2026hnjn","2026-04-17T22:19:21.863283Z","-6.102726459503174","131.39453125","4.4230200270934636","Mw","93","129","37.98329162597656","Tanimbar Islands Region, Indonesia","BMKG"
"91","bmg2026hmlv","2026-04-17T10:21:14.805075Z","0.8579195737838745","126.49913024902344","4.326813457326262","M","13","33","69.47572326660156","Northern Molucca Sea","BMKG"
"92","bmg2026hmgc","2026-04-17T07:28:04.849752Z","-3.3818845748901367","138.51870727539062","4.87813381567343","M","77","41","72.00753021240234","West Papua, Indonesia","BMKG"
"93","bmg2026hlyu","2026-04-17T03:46:21.002189Z","-2.726808786392212","139.0563507080078","4.4495639948373906","M","10","16","156.2328109741211","Near North Coast of West Papua","BMKG"
"94","bmg2026hlic","2026-04-16T19:19:53.066078Z","0.7801238298416138","126.4064483642578","4.3562906072929026","M","10","60","48.0315523147583","Northern Molucca Sea","BMKG"
"95","bmg2026hlfg","2026-04-16T17:53:52.209074Z","1.2948918342590332","125.7320327758789","4.2896679645049716","M","79","39","51.37879753112793","Northern Molucca Sea","BMKG"
"96","bmg2026hksb","2026-04-16T11:13:29.728071Z","0.7758997678756714","126.41336059570312","4.4005505853883067","M","12","24","57.8805923461914","Northern Molucca Sea","BMKG"
"97","bmg2026hkpm","2026-04-16T09:56:29.215792Z","1.9684152603149414","124.27484893798828","4.108318443411898","M","303","58","114.5207633972168","Minahassa Peninsula, Sulawesi","BMKG"
"98","bmg2026hkkc","2026-04-16T07:12:51.533931Z","3.574734687805176","126.87509155273438","3.9311893157318036","M","10","12","142.7735137939453","Talaud Islands, Indonesia","BMKG"
"99","bmg2026hjvr","2026-04-15T23:55:48.863279Z","-2.690119743347168","128.85964965820312","4.2020611506342185","M","10","21","55.84664535522461","Ceram Sea","BMKG"
"100","bmg2026hjvn","2026-04-15T23:51:15.989634Z","-2.7018728256225586","128.8585205078125","4.006664235594531","M","10","21","55.55046463012695","Ceram Sea","BMKG"
"101","bmg2026hjhz","2026-04-15T17:00:16.913073Z","-8.826035499572754","110.67072296142578","4.1461086663308757","M","28","20","289.43859481811523","Java, Indonesia","BMKG"
"102","bmg2026hjhv","2026-04-15T16:55:21.334617Z","-3.6634280681610107","128.67974853515625","4.2494598768515237","M","131","20","139.57646942138672","Seram, Indonesia","BMKG"
"103","bmg2026hicv","2026-04-15T01:15:36.841745Z","-6.879646301269531","129.7751922607422","4.645897663383626","M","198","51","111.17384338378906","Banda Sea","BMKG"
"104","bmg2026hhso","2026-04-14T20:05:12.701354Z","4.741030216217041","126.82608795166016","4.10260576019049","MLv","58","27","158.17507934570312","Talaud Islands, Indonesia","BMKG"
"105","bmg2026hhhg","2026-04-14T14:21:58.794887Z","1.959388256072998","120.53802490234375","4.067854202960495","MLv","10","35","159.22640991210938","Minahassa Peninsula, Sulawesi","BMKG"
"106","bmg2026hhfd","2026-04-14T13:17:50.489195Z","1.1125349998474121","126.07916259765625","4.33803274737539","MLv","10","55","42.065672874450684","Northern Molucca Sea","BMKG"
"107","bmg2026hhea","2026-04-14T12:44:12.094359Z","-8.974910736083984","124.05702209472656","4.278790020059195","M","46","22","40.4553337097168","Timor Region","BMKG"
"108","bmg2026hhbf","2026-04-14T11:18:39.976068Z","0.036739863455295563","125.77997589111328","3.9460443500379063","M","10","28","57.77909851074219","Northern Molucca Sea","BMKG"
"109","bmg2026hgvr","2026-04-14T08:31:26.230229Z","1.3422433137893677","126.91051483154297","4.546274991010375","M","104","54","63.24138641357422","Northern Molucca Sea","BMKG"
"110","bmg2026hgva","2026-04-14T08:10:37.330909Z","1.252977728843689","126.5068359375","4.589277823679834","M","10","34","58.60722231864929","Northern Molucca Sea","BMKG"
"111","bmg2026hgik","2026-04-14T01:49:19.640993Z","-6.830027103424072","128.110107421875","4.688097938120888","M","309","50","99.35126495361328","Banda Sea","BMKG"
"112","bmg2026hggt","2026-04-14T00:58:48.455826Z","-6.594231128692627","104.5624771118164","4.1543685770823506","M","10","36","187.6343536376953","Sunda Strait, Indonesia","BMKG"
"113","bmg2026hggm","2026-04-14T00:50:22.350822Z","-2.692925214767456","139.47091674804688","4.4482638883082535","MLv","56","15","121.83349609375","Near North Coast of West Papua","BMKG"
"114","bmg2026hfzw","2026-04-13T21:30:24.192731Z","-6.21925687789917","129.69908142089844","4.29848427255837","MLv","178","26","170.16488647460938","Banda Sea","BMKG"
"115","bmg2026hfut","2026-04-13T18:54:23.898375Z","-0.13632655143737793","125.80807495117188","4.2589957070590785","M","21","48","47.60879516601562","Southern Molucca Sea","BMKG"
"116","bmg2026hfst","2026-04-13T17:53:47.783284Z","-0.04144066944718361","125.7683334350586","4.292587762016299","M","10","50","56.38579559326172","Southern Molucca Sea","BMKG"
"117","bmg2026hfmn","2026-04-13T14:44:55.086246Z","0.5227466821670532","125.97909545898438","3.966529327139534","M","16","27","76.15069580078125","Northern Molucca Sea","BMKG"
"118","bmg2026hfiy","2026-04-13T12:56:58.832886Z","1.1501187086105347","126.50486755371094","4.3264594929639033","M","12","20","94.4354133605957","Northern Molucca Sea","BMKG"
"119","bmg2026hffe","2026-04-13T11:02:15.75819Z","-7.639989852905273","128.0930633544922","4.473764052177758","M","124","23","78.33968925476074","Banda Sea","BMKG"
"120","bmg2026hfag","2026-04-13T08:33:50.741983Z","-7.032021999359131","129.6192626953125","3.9736554280665106","M","143","14","112.35516357421875","Banda Sea","BMKG"
"121","bmg2026hexe","2026-04-13T06:59:45.359166Z","1.449101448059082","126.31253051757812","4.783761242343123","M","20","69","61.22055387496948","Northern Molucca Sea","BMKG"
"122","bmg2026hevy","2026-04-13T06:23:19.262755Z","1.035798192024231","126.47288513183594","4.826350931209012","MLv","10","16","112.10801696777344","Northern Molucca Sea","BMKG"
"123","bmg2026hevx","2026-04-13T06:21:40.119538Z","1.1635271310806274","126.57428741455078","4.91525607522826","Mw(mB)","27","114","56.90244698524475","Northern Molucca Sea","BMKG"
"124","bmg2026hetj","2026-04-13T05:05:10.80565Z","1.0287189483642578","126.52398681640625","4.004600358723599","M","21","18","111.37568664550781","Northern Molucca Sea","BMKG"
"125","bmg2026hdmd","2026-04-12T12:16:55.151378Z","-9.353927612304688","118.18267822265625","4.311366463932962","MLv","27","48","172.11841583251953","Sumbawa Region, Indonesia","BMKG"
"126","bmg2026hcsg","2026-04-12T02:14:22.014735Z","1.4516546726226807","98.85820007324219","4.0908609030774086","M","79","43","62.35563659667969","Northern Sumatra, Indonesia","BMKG"
"127","bmg2026hcgt","2026-04-11T20:25:34.478249Z","-5.974493503570557","100.31483459472656","4.003089688213165","M","10","29","267.05689239501953","Southwest of Sumatra, Indonesia","BMKG"
"128","bmg2026hcea","2026-04-11T19:03:12.456753Z","-9.965270042419434","119.114501953125","4.866166103912576","MLv","10","159","139.19219970703125","Sumba Region, Indonesia","BMKG"
"129","bmg2026hbyn","2026-04-11T16:16:08.012489Z","-6.313058853149414","130.04344177246094","4.098507350876198","M","165","21","92.48466491699219","Banda Sea","BMKG"
"130","bmg2026hbwq","2026-04-11T15:19:21.326375Z","-8.175065040588379","120.05450439453125","3.950713040321386","M","172","40","76.9813232421875","Flores Region, Indonesia","BMKG"
"131","bmg2026hbtr","2026-04-11T13:49:25.844761Z","4.1545777320861816","97.53619384765625","4.163776592897648","M","10","23","113.3641815185547","Northern Sumatra, Indonesia","BMKG"
"132","bmg2026hbku","2026-04-11T09:20:00.310728Z","1.2183598279953003","126.2710952758789","4.479318472846584","M","31","43","71.31267166137695","Northern Molucca Sea","BMKG"
"133","bmg2026haxh","2026-04-11T02:30:28.336582Z","3.6419970989227295","127.94525909423828","4.2179659304315305","M","130","12","241.0450439453125","Talaud Islands, Indonesia","BMKG"
"134","bmg2026halt","2026-04-10T20:40:56.913585Z","-1.330809473991394","134.16815185546875","4.4685872007567786","MLv","10","39","121.9874267578125","West Papua Region, Indonesia","BMKG"
"135","bmg2026halh","2026-04-10T20:27:34.84409Z","1.3470258712768555","126.46114349365234","4.0678901086920565","M","10","16","112.2225570678711","Northern Molucca Sea","BMKG"
"136","bmg2026hakk","2026-04-10T20:00:05.553989Z","-0.29125022888183594","129.841552734375","4.691862687591378","MLv","10","78","111.07852172851562","Halmahera, Indonesia","BMKG"
"137","bmg2026hais","2026-04-10T19:08:56.549165Z","2.3077361583709717","128.06683349609375","4.831679312934942","MLv","142","74","142.19588470458984","Halmahera, Indonesia","BMKG"
"138","bmg2026hafe","2026-04-10T17:22:18.960838Z","1.3912668228149414","126.4207763671875","4.053635384417805","M","11","27","114.03411865234375","Northern Molucca Sea","BMKG"
"139","bmg2026gzyf","2026-04-10T13:50:30.688988Z","1.3389673233032227","126.52578735351562","4.2513801433606426","M","10","55","60.86394214630127","Northern Molucca Sea","BMKG"
"140","bmg2026gzxj","2026-04-10T13:24:50.814965Z","1.3967424631118774","126.55162811279297","4.119788491691301","M","10","30","116.15316772460938","Northern Molucca Sea","BMKG"
"141","bmg2026gzxb","2026-04-10T13:15:36.893625Z","5.117325305938721","132.3397674560547","4.936042123167426","M","17","74","229.8289337158203","Western Caroline Islands, Micronesia","BMKG"
"142","bmg2026gzsw","2026-04-10T11:08:53.405796Z","-3.495906352996826","102.23110961914062","4.989660854677312","Mw","106","263","105.95890808105469","Southern Sumatra, Indonesia","BMKG"
"143","bmg2026gzby","2026-04-10T02:35:55.536487Z","-5.991457462310791","130.64501953125","4.1898673286790586","M","10","21","145.70230102539062","Banda Sea","BMKG"
"144","bmg2026gypm","2026-04-09T20:18:26.792874Z","1.4667209386825562","126.41901397705078","4.3886102283462183","M","10","54","66.31321549415588","Northern Molucca Sea","BMKG"
"145","bmg2026gymu","2026-04-09T18:56:30.430225Z","1.3731571435928345","126.4776382446289","4.0007411585985544","M","10","17","113.8910140991211","Northern Molucca Sea","BMKG"
"146","bmg2026gybu","2026-04-09T13:22:43.988751Z","-7.193338871002197","129.41937255859375","4.2397491048202713","M","194","17","111.137601852417","Banda Sea","BMKG"
"147","bmg2026gxqf","2026-04-09T07:32:24.016002Z","-2.865947723388672","136.1831512451172","4.763595454384014","M","26","10","138.13650512695312","West Papua Region, Indonesia","BMKG"
"148","bmg2026gwxd","2026-04-08T21:54:49.402066Z","-8.43386173248291","123.20902252197266","3.983416061736075","M","10","41","47.45916748046875","Flores Region, Indonesia","BMKG"
"149","bmg2026gwso","2026-04-08T19:35:12.953047Z","-0.31127840280532837","125.78549194335938","3.9448418012888564","M","10","24","72.71959686279297","Southern Molucca Sea","BMKG"
"150","bmg2026gwrx","2026-04-08T19:14:42.636109Z","1.1118608713150024","126.53340911865234","4.2017178785296023","M","10","32","55.4884660243988","Northern Molucca Sea","BMKG"
"151","bmg2026gwnj","2026-04-08T16:58:03.611944Z","1.3125417232513428","126.3233184814453","4.111056818582578","M","29","32","84.30841064453125","Northern Molucca Sea","BMKG"
"152","bmg2026gwmb","2026-04-08T16:17:47.444217Z","-8.497367858886719","123.1647491455078","4.680443732281327","M","10","110","49.28746032714844","Flores Region, Indonesia","BMKG"
"153","bmg2026gwdq","2026-04-08T12:02:35.717856Z","1.3816252946853638","126.35125732421875","4.054288572034995","M","22","13","102.22992706298828","Northern Molucca Sea","BMKG"
"154","bmg2026gvea","2026-04-07T23:06:04.377335Z","1.1165560483932495","126.13926696777344","4.3919461387165253","M","13","62","37.04622459411621","Northern Molucca Sea","BMKG"
"155","bmg2026guzi","2026-04-07T20:44:09.501508Z","1.1201654672622681","126.51746368408203","4.31865391613624","M","24","56","93.34745025634766","Northern Molucca Sea","BMKG"
"156","bmg2026guul","2026-04-07T18:15:48.551349Z","0.5705039501190186","126.39804077148438","4.0160581950921577","M","10","23","56.58961486816406","Northern Molucca Sea","BMKG"
"157","bmg2026gulj","2026-04-07T13:40:16.039783Z","-6.191416263580322","103.67515563964844","4.816780098433525","M","10","40","188.8669662475586","Southwest of Sumatra, Indonesia","BMKG"
"158","bmg2026guam","2026-04-07T08:10:53.290917Z","1.3854600191116333","126.59364318847656","4.119258766434217","M","10","19","110.88168334960938","Northern Molucca Sea","BMKG"
