"No","Event ID","Date time","Latitude","Longitude","Magnitude","Mag Type","Depth (km)","Phase Count","Azimuth Gap","Location","Agency"
"35","bmg2025zbhp","2025-12-23T11:22:10.082388Z","-4.130598545074463","128.72227478027344","4.2684182486282154","MLv","2","36","66.59292602539062","Banda Sea","BMKG"
"36","bmg2025zatj","2025-12-23T04:10:36.997688Z","-8.083121299743652","119.24647521972656","4.0059076102787063","MLv","14","41","108.06129264831543","Flores Region, Indonesia","BMKG"
"37","bmg2025yzyf","2025-12-22T17:29:01.722435Z","-6.117609024047852","131.30239868164062","4.691501856708669","Mw(mB)","87","107","71.13616180419922","Tanimbar Islands Region, Indonesia","BMKG"
"38","bmg2025yzqf","2025-12-22T13:26:34.855631Z","-7.32508611679077","111.79505157470703","4.724906855189847","Mw(mB)","244","105","53.0798864364624","Java, Indonesia","BMKG"
"39","bmg2025yyes","2025-12-21T18:30:22.753782Z","-3.932358980178833","140.19046020507812","4.051981542168761","MLv","12","21","117.03269958496094","West Papua, Indonesia","BMKG"
"40","bmg2025yxso","2025-12-21T12:21:47.210675Z","1.4642244577407837","126.33683013916016","5.7366477156722","Mw(mB)","29","160","61.86406803131104","Northern Molucca Sea","BMKG"
"41","bmg2025yxfj","2025-12-21T05:41:57.259789Z","-7.525811672210693","128.862060546875","4.5312207597414","Mw(mB)","163","48","58.98887634277344","Banda Sea","BMKG"
"42","bmg2025yxcb","2025-12-21T04:02:10.85585Z","-6.775583744049072","131.3845977783203","5.156161533103402","Mw(mB)","75","237","27.09074401855469","Tanimbar Islands Region, Indonesia","BMKG"
"43","bmg2025ywsc","2025-12-20T22:59:22.020066Z","-2.5970702171325684","121.6715850830078","4.809470556779966","MLv","5","45","57.16197967529297","Sulawesi, Indonesia","BMKG"
"44","bmg2025ywlw","2025-12-20T19:50:52.765862Z","-0.7242095470428467","123.03455352783203","4.0982662285695186","MLv","3","59","48.82212066650391","Minahassa Peninsula, Sulawesi","BMKG"
"45","bmg2025yvyt","2025-12-20T13:13:26.280659Z","-5.224620342254639","102.53976440429688","4.595417246853478","MLv","13","51","142.78739166259766","Southern Sumatra, Indonesia","BMKG"
"46","bmg2025yvtm","2025-12-20T10:33:26.34125Z","0.5173078775405884","121.94628143310547","5.184240546903531","mb","113","145","67.49978828430176","Minahassa Peninsula, Sulawesi","BMKG"
