"No","Event ID","Date time","Latitude","Longitude","Magnitude","Mag Type","Depth (km)","Phase Count","Azimuth Gap","Location","Agency"
"110","bmg2025rrkv","2025-09-09T10:53:30.972148Z","-9.957170486450195","121.79358673095703","4.698420815350813","MLv","37","76","98.5072021484375","Savu Sea","BMKG"
"111","bmg2025rrck","2025-09-09T06:38:20.692244Z","-6.604573249816895","129.1114501953125","4.653863699609485","MLv","227","35","70.56221008300781","Banda Sea","BMKG"
"112","bmg2025rqed","2025-09-08T18:22:59.95966Z","4.865473747253418","123.19346618652344","4.507551667891029","MLv","548","62","151.52893829345703","Celebes Sea","BMKG"
"113","bmg2025rpzz","2025-09-08T16:16:17.060676Z","5.973557949066162","126.3046646118164","4.2415596002221596","MLv","114","39","177.900146484375","Mindanao, Philippines","BMKG"
"114","bmg2025rpzc","2025-09-08T15:49:27.593325Z","-0.3587065637111664","99.48159790039062","4.400825514874634","MLv","27","55","70.75938415527344","Southern Sumatra, Indonesia","BMKG"
"115","bmg2025rpvn","2025-09-08T14:01:06.499352Z","-7.900319576263428","117.71015167236328","4.1830643041213325","MLv","17","42","100.64485168457031","Bali Sea","BMKG"
"116","bmg2025rptf","2025-09-08T12:51:27.93501Z","5.707130432128906","126.07516479492188","4.4494478217297715","Mw(mB)","158","43","126.9032211303711","Mindanao, Philippines","BMKG"
"117","bmg2025rpno","2025-09-08T10:00:00.628605Z","-9.445550918579102","118.51293182373047","4.2481682982936393","MLv","77","67","172.49440002441406","Sumbawa Region, Indonesia","BMKG"
"118","bmg2025rpia","2025-09-08T07:11:38.302987Z","-8.480854034423828","119.50432586669922","4.112110964781171","MLv","156","71","82.51289176940918","Flores Region, Indonesia","BMKG"
"119","bmg2025rpcl","2025-09-08T04:23:04.24449Z","-0.9802038669586182","134.27850341796875","4.335494702846879","MLv","19","23","178.3202896118164","West Papua Region, Indonesia","BMKG"
"120","bmg2025rosd","2025-09-07T23:10:34.363155Z","-1.5241575241088867","139.1744384765625","4.0521012262485465","MLv","7","18","218.42363739013672","Near North Coast of West Papua","BMKG"
"121","bmg2025roqm","2025-09-07T22:20:18.867741Z","-7.625033378601074","124.00558471679688","4.510811251284696","mb","319","104","29.73686981201172","Banda Sea","BMKG"
