"No","Event ID","Date time","Latitude","Longitude","Magnitude","Mag Type","Depth (km)","Phase Count","Azimuth Gap","Location","Agency"
"85","bmg2025ukqc","2025-10-18T10:12:08.301959Z","-1.1832233667373657","127.23412322998047","4.583923572774647","MLv","10","117","36.26735305786133","Halmahera, Indonesia","BMKG"
"86","bmg2025ujuu","2025-10-17T23:27:09.673174Z","-5.338581562042236","133.18003845214844","4.384411174881073","Mw(mB)","5","19","178.2022705078125","Aru Islands Region, Indonesia","BMKG"
"87","bmg2025uitg","2025-10-17T09:32:16.60102Z","-3.8748295307159424","118.60537719726562","4.2948470527700966","MLv","6","97","93.61442565917969","Sulawesi, Indonesia","BMKG"
"88","bmg2025uirt","2025-10-17T08:46:33.003694Z","1.9811655282974243","127.39421844482422","4.011190666430034","Mw(mB)","114","60","89.09794616699219","Halmahera, Indonesia","BMKG"
"89","bmg2025uijs","2025-10-17T04:43:12.658438Z","-6.801880359649658","130.5093536376953","4.84290199444192","Mw(mB)","144","46","53.33467102050781","Banda Sea","BMKG"
"90","bmg2025uiit","2025-10-17T04:13:05.939708Z","-2.096252679824829","139.03775024414062","5.237755796699028","Mw(mB)","27","172","70.61988067626953","Near North Coast of West Papua","BMKG"
"91","bmg2025uigz","2025-10-17T03:19:33.251402Z","-1.7653541564941406","139.19195556640625","4.0394559945683355","MLv","11","15","217.11994171142578","Near North Coast of West Papua","BMKG"
"92","bmg2025uign","2025-10-17T03:06:21.190054Z","-3.4005818367004395","135.5439910888672","4.08808221234848","Mw(mB)","27","27","79.8177490234375","West Papua Region, Indonesia","BMKG"
"93","bmg2025uhqx","2025-10-16T19:12:29.746283Z","-5.873715877532959","128.3909454345703","4.668080537016919","mb","348","62","55.39253234863281","Banda Sea","BMKG"
"94","bmg2025uhnf","2025-10-16T17:20:43.289795Z","-1.8912702798843384","139.15713500976562","4.001363556068382","MLv","12","30","195.7831573486328","Near North Coast of West Papua","BMKG"
"95","bmg2025uhmq","2025-10-16T17:02:58.937827Z","-1.9917858839035034","139.1727752685547","5.062335053354553","Mw","15","70","173.26984405517578","Near North Coast of West Papua","BMKG"
"96","bmg2025uhkp","2025-10-16T16:01:43.451442Z","-2.0928008556365967","139.16305541992188","4.851236399234245","Mw","11","131","167.1646728515625","Near North Coast of West Papua","BMKG"
"97","bmg2025uhhq","2025-10-16T14:31:06.721032Z","-1.9532175064086914","138.8896026611328","4.704479101851313","MLv","25","36","185.02326202392578","Near North Coast of West Papua","BMKG"
