"No","Event ID","Date time","Latitude","Longitude","Magnitude","Mag Type","Depth (km)","Phase Count","Azimuth Gap","Location","Agency"
"1","bmg2026ggmz","2026-03-30T22:35:31.10544Z","-2.74955677986145","134.50865173339844","4.4512327984431703","M","30","25","74.01266860961914","West Papua Region, Indonesia","BMKG"
"2","bmg2026gfcf","2026-03-30T04:00:22.807202Z","-7.68624496459961","128.73182678222656","4.87269342833698","Mw(mB)","172","102","60.77182006835938","Banda Sea","BMKG"
"3","bmg2026gezl","2026-03-30T02:36:14.707558Z","-7.598865032196045","128.44952392578125","4.593939455771264","M","134","19","61.85647583007812","Banda Sea","BMKG"
"4","bmg2026gexf","2026-03-30T01:29:06.990732Z","2.3724365234375","126.80554962158203","4.0814338047519305","M","10","16","101.45492553710938","Northern Molucca Sea","BMKG"
"5","bmg2026gejy","2026-03-29T18:46:54.267583Z","-10.670337677001953","113.97470092773438","4.430296643756476","M","10","58","223.3985595703125","South of Java, Indonesia","BMKG"
"6","bmg2026gebl","2026-03-29T14:29:44.533455Z","-3.702209234237671","122.21141052246094","4.1008480412249293","M","10","55","57.95219421386719","Sulawesi, Indonesia","BMKG"
"7","bmg2026gdya","2026-03-29T12:45:19.558436Z","3.773831844329834","126.87804412841797","5.212764052541839","M","10","7","349.61805725097656","Talaud Islands, Indonesia","BMKG"
"8","bmg2026gdsw","2026-03-29T10:08:47.450647Z","-6.554588317871094","127.730224609375","4.0388336817973345","M","334","12","165.83595275878906","Banda Sea","BMKG"
"9","bmg2026gdqa","2026-03-29T08:43:32.333275Z","-9.213062286376953","120.6780776977539","4.0457000352576715","M","85","65","43.4786376953125","Sumba Region, Indonesia","BMKG"
"10","bmg2026gdlz","2026-03-29T06:41:01.058367Z","-2.3983237743377686","139.6449737548828","4.1069855480204","M","45","12","157.5890655517578","Near North Coast of West Papua","BMKG"
"11","bmg2026gcoe","2026-03-28T18:38:30.881243Z","-7.751169204711914","127.92799377441406","6.223067405697637","mb","157","135","61.76347351074219","Banda Sea","BMKG"
"12","bmg2026gcjf","2026-03-28T16:08:49.887955Z","-7.163441181182861","125.48932647705078","4.094730403906464","Mw(mB)","495","136","34.52532958984375","Banda Sea","BMKG"
"13","bmg2026gcfv","2026-03-28T14:25:47.246503Z","-2.756775379180908","98.46138000488281","4.2770281199963147","M","74","32","260.0789337158203","Southwest of Sumatra, Indonesia","BMKG"
"14","bmg2026gbsh","2026-03-28T07:35:47.375406Z","-3.501750707626343","140.4423370361328","5.291764355428442","mb","66","42","94.07219696044922","West Papua, Indonesia","BMKG"
"15","bmg2026gbki","2026-03-28T03:33:58.351753Z","5.555119514465332","125.69490814208984","4.970788677663032","mb","190","64","94.48774719238281","Mindanao, Philippines","BMKG"
"16","bmg2026gavz","2026-03-27T20:19:32.694678Z","-0.2955242693424225","125.2775115966797","4.062528410091076","MLv","5","45","32.90516662597656","Southern Molucca Sea","BMKG"
"17","bmg2026fzoe","2026-03-27T03:14:17.45296Z","-9.852730751037598","124.24616241455078","4.1606635991602197","M","54","30","102.65367126464844","Timor Region","BMKG"
"18","bmg2026fzfm","2026-03-26T22:51:02.61335Z","-3.1053881645202637","139.43798828125","6.003528359108062","Mw(mB)","73","55","81.83721923828125","West Papua, Indonesia","BMKG"
"19","bmg2026fzah","2026-03-26T20:13:19.82354Z","-7.765418529510498","127.78582000732422","4.4786327167036255","M","115","35","94.54562377929688","Banda Sea","BMKG"
"20","bmg2026fyva","2026-03-26T17:34:03.419883Z","-6.751750469207764","125.1397247314453","4.0767510351546985","M","499","20","168.08950805664062","Banda Sea","BMKG"
"21","bmg2026fylk","2026-03-26T12:41:45.606258Z","2.692028284072876","128.12661743164062","4.431335940156508","M","153","30","172.52796936035156","Halmahera, Indonesia","BMKG"
"22","bmg2026fyfd","2026-03-26T09:32:12.714953Z","-7.712669849395752","122.8949737548828","4.4018806158452666","M","187","16","76.76340103149414","Flores Sea","BMKG"
"23","bmg2026fyfc","2026-03-26T09:30:46.003923Z","-7.451212882995605","122.91466522216797","4.174056079853151","M","537","41","52.89437866210938","Flores Sea","BMKG"
"24","bmg2026fxxf","2026-03-26T05:32:28.335791Z","-7.511592864990234","120.3775863647461","4.280397151290064","M","498","36","99.19317626953125","Flores Sea","BMKG"
"25","bmg2026fxxd","2026-03-26T05:29:53.106482Z","4.54858922958374","127.76985931396484","4.2344837707499936","M","10","15","217.61221313476562","Talaud Islands, Indonesia","BMKG"
"26","bmg2026fxvm","2026-03-26T04:39:49.826761Z","-3.7211503982543945","123.43842315673828","4.912629139338738","MLv","10","33","150.20525932312012","Sulawesi, Indonesia","BMKG"
"27","bmg2026fvnr","2026-03-24T22:26:23.33597Z","-0.9968494176864624","128.7906494140625","4.2165757635059684","M","10","23","72.49777603149414","Halmahera, Indonesia","BMKG"
"28","bmg2026fuhn","2026-03-24T06:11:50.271204Z","-3.001331090927124","101.08409881591797","4.144257948409275","M","12","30","156.72402954101562","Southern Sumatra, Indonesia","BMKG"
"29","bmg2026ftie","2026-03-23T17:23:04.399387Z","5.408510208129883","126.49112701416016","4.023402709079799","MLv","28","30","118.62360000610352","Mindanao, Philippines","BMKG"
"30","bmg2026fter","2026-03-23T15:37:22.173208Z","-3.3134188652038574","129.13894653320312","4.1816254334913507","M","10","28","97.68316650390625","Seram, Indonesia","BMKG"
"31","bmg2026fswi","2026-03-23T11:25:02.324093Z","2.2789270877838135","126.90119171142578","4.520238960792034","M","64","31","98.91374969482422","Northern Molucca Sea","BMKG"
"32","bmg2026fsol","2026-03-23T07:24:54.654739Z","-7.48100519180298","128.57891845703125","4.433901275420517","M","139","23","96.01730346679688","Banda Sea","BMKG"
"33","bmg2026fseg","2026-03-23T02:16:35.010421Z","-9.37615966796875","118.81822967529297","4.415941813944931","M","71","21","142.96804809570312","Sumbawa Region, Indonesia","BMKG"
"34","bmg2026frif","2026-03-22T15:08:58.36343Z","-7.024807453155518","129.84909057617188","4.317458262917583","M","183","17","77.54478454589844","Banda Sea","BMKG"
"35","bmg2026fqno","2026-03-22T04:41:57.428651Z","2.3583929538726807","128.45883178710938","4.4510373683099376","M","10","44","179.15850830078125","Halmahera, Indonesia","BMKG"
